,source_ip,destination_ip,protocol,top_layer,packet_length,packet_number,capture_time,timestamp,dns_query,dns_response,dns_type,dns_class,query_count,answer_count,authority_count,udp_source_port,udp_destination_port,source_port,destination_port,tcp_flags,sequence_number,acknowledgement,tls
111,146.75.54.132,192.168.159.238,6,TLS,2734,112,2024-03-27 02:49:12.931947,1711504152.931946700,,,,,,,,,,443,60630,0x0018,40802,750,TLS_Packet_Captured
112,146.75.54.132,192.168.159.238,6,TLS,1394,113,2024-03-27 02:49:12.931947,1711504152.931946700,,,,,,,,,,443,60630,0x0018,43482,750,TLS_Packet_Captured
113,146.75.54.132,192.168.159.238,6,TLS,4074,114,2024-03-27 02:49:12.931947,1711504152.931946800,,,,,,,,,,443,60630,0x0018,44822,750,TLS_Packet_Captured
114,192.168.159.238,146.75.54.132,6,TCP,54,115,2024-03-27 02:49:12.931984,1711504152.931984400,,,,,,,,,,60630,443,0x0010,750,40802,
115,192.168.159.238,146.75.54.132,6,TCP,54,116,2024-03-27 02:49:12.932013,1711504152.932012900,,,,,,,,,,60630,443,0x0010,750,48842,
116,146.75.54.132,192.168.159.238,6,TLS,2734,117,2024-03-27 02:49:12.932076,1711504152.932076000,,,,,,,,,,443,60630,0x0010,48842,750,TLS_Packet_Captured
117,192.168.159.238,146.75.54.132,6,TCP,54,118,2024-03-27 02:49:12.932809,1711504152.932808900,,,,,,,,,,60630,443,0x0010,750,51522,
118,146.75.54.132,192.168.159.238,6,TLS,1394,119,2024-03-27 02:49:12.943913,1711504152.943913100,,,,,,,,,,443,60630,0x0018,51522,750,TLS_Packet_Captured
119,146.75.54.132,192.168.159.238,6,TLS,1394,120,2024-03-27 02:49:12.943913,1711504152.943913300,,,,,,,,,,443,60630,0x0010,52862,750,TLS_Packet_Captured
120,192.168.159.238,146.75.54.132,6,TCP,54,121,2024-03-27 02:49:12.943938,1711504152.943938400,,,,,,,,,,60630,443,0x0010,750,54202,
121,146.75.54.132,192.168.159.238,6,TLS,2734,122,2024-03-27 02:49:12.944203,1711504152.944203300,,,,,,,,,,443,60630,0x0018,54202,750,TLS_Packet_Captured
122,146.75.54.132,192.168.159.238,6,TLS,4074,123,2024-03-27 02:49:12.944203,1711504152.944203400,,,,,,,,,,443,60630,0x0018,56882,750,TLS_Packet_Captured
123,146.75.54.132,192.168.159.238,6,TLS,5414,124,2024-03-27 02:49:12.944204,1711504152.944203500,,,,,,,,,,443,60630,0x0018,60902,750,TLS_Packet_Captured
124,192.168.159.238,146.75.54.132,6,TCP,54,125,2024-03-27 02:49:12.944253,1711504152.944253200,,,,,,,,,,60630,443,0x0010,750,56882,
125,192.168.159.238,146.75.54.132,6,TCP,54,126,2024-03-27 02:49:12.944269,1711504152.944268700,,,,,,,,,,60630,443,0x0010,750,66262,
126,146.75.54.132,192.168.159.238,6,TLS,2878,127,2024-03-27 02:49:12.944347,1711504152.944346700,,,,,,,,,,443,60630,0x0018,66262,750,TLS_Packet_Captured
127,192.168.159.238,146.75.54.132,6,TCP,54,128,2024-03-27 02:49:12.944788,1711504152.944788200,,,,,,,,,,60630,443,0x0010,750,69086,
128,192.168.159.238,146.75.54.132,6,TCP,54,129,2024-03-27 02:49:12.945346,1711504152.945346300,,,,,,,,,,60628,443,0x0011,750,69087,
129,192.168.159.238,192.168.144.1,17,DNS,75,130,2024-03-27 02:49:12.946661,1711504152.946660600,www.foxnews.com,,1,0x0001,1,0,0,51174,53,,,,,,
130,192.168.159.238,192.168.144.1,17,DNS,75,131,2024-03-27 02:49:12.946664,1711504152.946664100,www.foxnews.com,,28,0x0001,1,0,0,51174,53,,,,,,
131,192.168.144.1,192.168.159.238,17,DNS,166,132,2024-03-27 02:49:12.947510,1711504152.947510500,www.foxnews.com,www.foxnews.com,1,0x0001,1,2,0,53,51174,,,,,,
132,192.168.144.1,192.168.159.238,17,DNS,127,133,2024-03-27 02:49:12.947757,1711504152.947757100,www.foxnews.com,www.foxnews.com,28,0x0001,1,1,0,53,51174,,,,,,
133,192.168.159.238,146.75.54.132,6,TCP,74,134,2024-03-27 02:49:12.947901,1711504152.947901000,,,,,,,,,,60632,443,0x0002,0,0,
134,146.75.54.132,192.168.159.238,6,TLS,78,135,2024-03-27 02:49:12.980812,1711504152.980812000,,,,,,,,,,443,60628,0x0018,69087,751,TLS_Packet_Captured
135,146.75.54.132,192.168.159.238,6,TCP,54,136,2024-03-27 02:49:12.980812,1711504152.980812100,,,,,,,,,,443,60628,0x0011,69111,751,
136,192.168.159.238,146.75.54.132,6,TCP,54,137,2024-03-27 02:49:12.980836,1711504152.980836500,,,,,,,,,,60628,443,0x0004,751,0,
137,192.168.159.238,146.75.54.132,6,TCP,54,138,2024-03-27 02:49:12.980895,1711504152.980895000,,,,,,,,,,60628,443,0x0004,751,0,
138,146.75.54.132,192.168.159.238,6,TCP,66,139,2024-03-27 02:49:12.980941,1711504152.980941100,,,,,,,,,,443,60632,0x0012,0,1,
139,192.168.159.238,146.75.54.132,6,TCP,54,140,2024-03-27 02:49:12.980980,1711504152.980979900,,,,,,,,,,60632,443,0x0010,1,1,
140,146.75.54.132,192.168.159.238,6,TCP,54,141,2024-03-27 02:49:12.983092,1711504152.983092200,,,,,,,,,,443,60628,0x0010,69087,751,
141,192.168.159.238,146.75.54.132,6,TCP,54,142,2024-03-27 02:49:12.983113,1711504152.983112500,,,,,,,,,,60628,443,0x0004,751,0,
142,146.75.54.132,192.168.159.238,6,TCP,54,143,2024-03-27 02:49:13.020689,1711504153.020689500,,,,,,,,,,443,60628,0x0011,69111,751,
143,192.168.159.238,146.75.54.132,6,TCP,54,144,2024-03-27 02:49:13.020736,1711504153.020735800,,,,,,,,,,60628,443,0x0004,751,0,
144,192.168.159.238,146.75.54.132,6,TLS,571,145,2024-03-27 02:49:13.035490,1711504153.035489700,,,,,,,,,,60632,443,0x0018,1,1,TLS_Packet_Captured
145,146.75.54.132,192.168.159.238,6,TCP,54,146,2024-03-27 02:49:13.072788,1711504153.072787700,,,,,,,,,,443,60632,0x0010,1,518,
146,146.75.54.132,192.168.159.238,6,TLS,2734,147,2024-03-27 02:49:13.077465,1711504153.077464700,,,,,,,,,,443,60632,0x0018,1,518,TLS_Packet_Captured
147,192.168.159.238,146.75.54.132,6,TCP,54,148,2024-03-27 02:49:13.077475,1711504153.077474700,,,,,,,,,,60632,443,0x0010,518,2681,
148,146.75.54.132,192.168.159.238,6,TLS,2102,149,2024-03-27 02:49:13.077641,1711504153.077640900,,,,,,,,,,443,60632,0x0018,2681,518,TLS_Packet_Captured
149,192.168.159.238,146.75.54.132,6,TCP,54,150,2024-03-27 02:49:13.077646,1711504153.077646600,,,,,,,,,,60632,443,0x0010,518,4729,
150,192.168.159.238,146.75.54.132,6,TLS,118,151,2024-03-27 02:49:13.079222,1711504153.079221800,,,,,,,,,,60632,443,0x0018,518,4729,TLS_Packet_Captured
151,192.168.159.238,146.75.54.132,6,TLS,222,152,2024-03-27 02:49:13.080514,1711504153.080514100,,,,,,,,,,60632,443,0x0018,582,4729,TLS_Packet_Captured
152,146.75.54.132,192.168.159.238,6,TCP,54,153,2024-03-27 02:49:13.112799,1711504153.112798800,,,,,,,,,,443,60632,0x0010,4729,582,
153,146.75.54.132,192.168.159.238,6,TLS,1286,154,2024-03-27 02:49:13.117528,1711504153.117528400,,,,,,,,,,443,60632,0x0018,4729,750,TLS_Packet_Captured
154,146.75.54.132,192.168.159.238,6,TLS,1394,155,2024-03-27 02:49:13.117529,1711504153.117528600,,,,,,,,,,443,60632,0x0010,5961,750,TLS_Packet_Captured
155,192.168.159.238,146.75.54.132,6,TCP,54,156,2024-03-27 02:49:13.117555,1711504153.117554600,,,,,,,,,,60632,443,0x0010,750,5961,
156,192.168.159.238,146.75.54.132,6,TCP,54,157,2024-03-27 02:49:13.117559,1711504153.117559400,,,,,,,,,,60632,443,0x0010,750,7301,
