,source_ip,destination_ip,protocol,top_layer,packet_length,packet_number,capture_time,timestamp,dns_query,dns_response,dns_type,dns_class,query_count,answer_count,authority_count,udp_source_port,udp_destination_port,source_port,destination_port,tcp_flags,sequence_number,acknowledgement,tls
111,23.10.245.38,172.20.146.77,6,TCP,2734,112,2024-03-28 01:35:53.491017,1711586153.491017400,,,,,,,,,,443,51200,0x0018,36412,763,
112,23.10.245.38,172.20.146.77,6,TCP,2734,113,2024-03-28 01:35:53.491017,1711586153.491017400,,,,,,,,,,443,51200,0x0018,39092,763,
113,23.10.245.38,172.20.146.77,6,TCP,2734,114,2024-03-28 01:35:53.491017,1711586153.491017400,,,,,,,,,,443,51200,0x0018,41772,763,
114,172.20.146.77,23.10.245.38,6,TCP,54,115,2024-03-28 01:35:53.491041,1711586153.491041500,,,,,,,,,,51200,443,0x0010,763,36412,
115,23.10.245.38,172.20.146.77,6,TCP,1394,116,2024-03-28 01:35:53.491084,1711586153.491083700,,,,,,,,,,443,51200,0x0010,44452,763,
116,172.20.146.77,23.10.245.38,6,TCP,54,117,2024-03-28 01:35:53.491226,1711586153.491226100,,,,,,,,,,51200,443,0x0010,763,45792,
117,23.10.245.38,172.20.146.77,6,TLS,1394,118,2024-03-28 01:35:53.492260,1711586153.492259900,,,,,,,,,,443,51200,0x0018,45792,763,TLS_Packet_Captured
118,23.10.245.38,172.20.146.77,6,TLS,2734,119,2024-03-28 01:35:53.492260,1711586153.492260100,,,,,,,,,,443,51200,0x0018,47132,763,TLS_Packet_Captured
119,23.10.245.38,172.20.146.77,6,TCP,2734,120,2024-03-28 01:35:53.492260,1711586153.492260200,,,,,,,,,,443,51200,0x0018,49812,763,
120,172.20.146.77,23.10.245.38,6,TCP,54,121,2024-03-28 01:35:53.492319,1711586153.492319100,,,,,,,,,,51200,443,0x0010,763,52492,
121,23.10.245.38,172.20.146.77,6,TCP,2734,122,2024-03-28 01:35:53.494649,1711586153.494648800,,,,,,,,,,443,51200,0x0018,52492,763,
122,172.20.146.77,23.10.245.38,6,TCP,54,123,2024-03-28 01:35:53.494669,1711586153.494669100,,,,,,,,,,51200,443,0x0010,763,55172,
123,23.10.245.38,172.20.146.77,6,TLS,2734,124,2024-03-28 01:35:53.494999,1711586153.494999300,,,,,,,,,,443,51200,0x0018,55172,763,TLS_Packet_Captured
124,23.10.245.38,172.20.146.77,6,TCP,1394,125,2024-03-28 01:35:53.494999,1711586153.494999400,,,,,,,,,,443,51200,0x0010,57852,763,
125,172.20.146.77,23.10.245.38,6,TCP,54,126,2024-03-28 01:35:53.495009,1711586153.495008900,,,,,,,,,,51200,443,0x0010,763,57852,
126,23.10.245.38,172.20.146.77,6,TCP,1394,127,2024-03-28 01:35:53.495422,1711586153.495422100,,,,,,,,,,443,51200,0x0018,59192,763,
127,23.10.245.38,172.20.146.77,6,TCP,2734,128,2024-03-28 01:35:53.495422,1711586153.495422300,,,,,,,,,,443,51200,0x0018,60532,763,
128,23.10.245.38,172.20.146.77,6,TCP,1394,129,2024-03-28 01:35:53.495422,1711586153.495422300,,,,,,,,,,443,51200,0x0010,63212,763,
129,172.20.146.77,23.10.245.38,6,TCP,54,130,2024-03-28 01:35:53.495430,1711586153.495430100,,,,,,,,,,51200,443,0x0010,763,60532,
130,172.20.146.77,23.10.245.38,6,TCP,54,131,2024-03-28 01:35:53.495524,1711586153.495524300,,,,,,,,,,51200,443,0x0010,763,64552,
131,23.10.245.38,172.20.146.77,6,TCP,4074,132,2024-03-28 01:35:53.496619,1711586153.496619300,,,,,,,,,,443,51200,0x0018,64552,763,
132,23.10.245.38,172.20.146.77,6,TLS,5414,133,2024-03-28 01:35:53.496620,1711586153.496619900,,,,,,,,,,443,51200,0x0018,68572,763,TLS_Packet_Captured
133,23.10.245.38,172.20.146.77,6,TCP,4074,134,2024-03-28 01:35:53.496620,1711586153.496619900,,,,,,,,,,443,51200,0x0010,73932,763,
134,23.10.245.38,172.20.146.77,6,TLS,324,135,2024-03-28 01:35:53.496676,1711586153.496676100,,,,,,,,,,443,51200,0x0018,79292,763,TLS_Packet_Captured
135,172.20.146.77,23.10.245.38,6,TCP,66,136,2024-03-28 01:35:53.496684,1711586153.496684000,,,,,,,,,,51200,443,0x0010,763,77952,
136,23.10.245.38,172.20.146.77,6,DATA,1394,137,2024-03-28 01:35:53.496856,1711586153.496856400,,,,,,,,,,443,51200,0x0010,77952,763,
137,172.20.146.77,23.10.245.38,6,TCP,54,138,2024-03-28 01:35:53.496866,1711586153.496865400,,,,,,,,,,51200,443,0x0010,763,79562,
138,172.20.146.77,23.10.245.38,6,TCP,54,139,2024-03-28 01:35:53.498056,1711586153.498055900,,,,,,,,,,51198,443,0x0011,763,79607,
